utc_timestamp,DK_load_actual_entsoe_transparency,pv_cf_Unnamed: 1,wind_cf_Unnamed: 1
2018-01-01 00:00:00+00:00,3308.04,0.0,0.478605
2018-01-01 01:00:00+00:00,3117.97,0.0,0.442694
2018-01-01 02:00:00+00:00,3018.05,0.0,0.408412
2018-01-01 03:00:00+00:00,2916.35,0.0,0.390043
2018-01-01 04:00:00+00:00,2802.4,0.0,0.414138
2018-01-01 05:00:00+00:00,2844.48,0.0,0.453983
2018-01-01 06:00:00+00:00,2950.69,0.0,0.507648
2018-01-01 07:00:00+00:00,3011.1,0.0,0.561632
2018-01-01 08:00:00+00:00,3238.9,0.004,0.611407
2018-01-01 09:00:00+00:00,3444.84,0.018,0.647442
2018-01-01 10:00:00+00:00,3581.97,0.018,0.670504
2018-01-01 11:00:00+00:00,3648.32,0.015,0.692726
2018-01-01 12:00:00+00:00,3604.19,0.017,0.687251
2018-01-01 13:00:00+00:00,3743.33,0.015,0.653124
2018-01-01 14:00:00+00:00,3733.37,0.0,0.607852
2018-01-01 15:00:00+00:00,3985.96,0.0,0.562044
2018-01-01 16:00:00+00:00,4269.73,0.0,0.522581
2018-01-01 17:00:00+00:00,4182.8,0.0,0.502806
2018-01-01 18:00:00+00:00,3950.84,0.0,0.494097
2018-01-01 19:00:00+00:00,3721.29,0.0,0.492577
2018-01-01 20:00:00+00:00,3476.6,0.0,0.481574
2018-01-01 21:00:00+00:00,3265.1,0.0,0.464274
2018-01-01 22:00:00+00:00,3067.12,0.0,0.438343
2018-01-01 23:00:00+00:00,2889.15,0.0,0.410714
2018-01-02 00:00:00+00:00,2825.17,0.0,0.388215
2018-01-02 01:00:00+00:00,2780.24,0.0,0.36478
2018-01-02 02:00:00+00:00,2793.03,0.0,0.340697
2018-01-02 03:00:00+00:00,2907.74,0.0,0.317313
2018-01-02 04:00:00+00:00,3101.2,0.0,0.298132
2018-01-02 05:00:00+00:00,3647.58,0.0,0.29688
2018-01-02 06:00:00+00:00,4226.31,0.0,0.307552
2018-01-02 07:00:00+00:00,4596.3,0.0,0.306377
2018-01-02 08:00:00+00:00,4693.75,0.01,0.285551
2018-01-02 09:00:00+00:00,4772.9,0.03,0.260487
2018-01-02 10:00:00+00:00,4735.18,0.042,0.24662
2018-01-02 11:00:00+00:00,4638.09,0.037,0.243819
2018-01-02 12:00:00+00:00,4631.92,0.042,0.231858
2018-01-02 13:00:00+00:00,4617.36,0.008,0.211684
2018-01-02 14:00:00+00:00,4596.95,0.0,0.204956
2018-01-02 15:00:00+00:00,4917.06,0.0,0.213427
2018-01-02 16:00:00+00:00,5276.01,0.0,0.235562
2018-01-02 17:00:00+00:00,5017.92,0.0,0.26742
2018-01-02 18:00:00+00:00,4640.1,0.0,0.288813
2018-01-02 19:00:00+00:00,4299.96,0.0,0.311097
2018-01-02 20:00:00+00:00,4044.79,0.0,0.34701
2018-01-02 21:00:00+00:00,3733.31,0.0,0.377438
2018-01-02 22:00:00+00:00,3448.78,0.0,0.423829
2018-01-02 23:00:00+00:00,3269.17,0.0,0.494071
2018-01-03 00:00:00+00:00,3146.97,0.0,0.570562
2018-01-03 01:00:00+00:00,3008.57,0.0,0.64002
2018-01-03 02:00:00+00:00,2960.07,0.0,0.695759
2018-01-03 03:00:00+00:00,3077.52,0.0,0.733736
2018-01-03 04:00:00+00:00,3448.3,0.0,0.760847
2018-01-03 05:00:00+00:00,3966.9,0.0,0.788773
2018-01-03 06:00:00+00:00,4640.49,0.0,0.793403
2018-01-03 07:00:00+00:00,5026.75,0.0,0.777634
2018-01-03 08:00:00+00:00,5076.9,0.0,0.738297
2018-01-03 09:00:00+00:00,5166.76,0.004,0.662765
2018-01-03 10:00:00+00:00,5121.5,0.009,0.612369
2018-01-03 11:00:00+00:00,5059.06,0.008,0.584041
2018-01-03 12:00:00+00:00,5051.68,0.006,0.544551
2018-01-03 13:00:00+00:00,4986.75,0.004,0.494376
2018-01-03 14:00:00+00:00,4912.77,0.0,0.451762
2018-01-03 15:00:00+00:00,5115.44,0.0,0.412187
2018-01-03 16:00:00+00:00,5446.81,0.0,0.383469
2018-01-03 17:00:00+00:00,5261.89,0.0,0.369696
2018-01-03 18:00:00+00:00,4917.18,0.0,0.369071
2018-01-03 19:00:00+00:00,4573.45,0.0,0.368862
2018-01-03 20:00:00+00:00,4278.79,0.0,0.357764
2018-01-03 21:00:00+00:00,3968.0,0.0,0.348252
2018-01-03 22:00:00+00:00,3626.39,0.0,0.33671
2018-01-03 23:00:00+00:00,3403.94,0.0,0.32042
2018-01-04 00:00:00+00:00,3248.56,0.0,0.301328
2018-01-04 01:00:00+00:00,3181.94,0.0,0.281569
2018-01-04 02:00:00+00:00,3192.52,0.0,0.261598
2018-01-04 03:00:00+00:00,3244.29,0.0,0.240753
2018-01-04 04:00:00+00:00,3509.27,0.0,0.228006
2018-01-04 05:00:00+00:00,4140.02,0.0,0.219994
2018-01-04 06:00:00+00:00,4799.47,0.0,0.213196
2018-01-04 07:00:00+00:00,5065.9,0.0,0.202117
2018-01-04 08:00:00+00:00,5016.3,0.001,0.195226
2018-01-04 09:00:00+00:00,5044.52,0.007,0.188263
2018-01-04 10:00:00+00:00,5003.05,0.015,0.17916
2018-01-04 11:00:00+00:00,4921.99,0.023,0.171709
2018-01-04 12:00:00+00:00,4977.5,0.021,0.165813
2018-01-04 13:00:00+00:00,4935.67,0.015,0.165136
2018-01-04 14:00:00+00:00,4903.14,0.001,0.171647
2018-01-04 15:00:00+00:00,5152.74,0.0,0.170337
2018-01-04 16:00:00+00:00,5544.74,0.0,0.16643
2018-01-04 17:00:00+00:00,5314.53,0.0,0.168919
2018-01-04 18:00:00+00:00,4948.34,0.0,0.178107
2018-01-04 19:00:00+00:00,4597.48,0.0,0.188181
2018-01-04 20:00:00+00:00,4303.21,0.0,0.193692
2018-01-04 21:00:00+00:00,3953.14,0.0,0.195071
2018-01-04 22:00:00+00:00,3626.74,0.0,0.194784
2018-01-04 23:00:00+00:00,3419.86,0.0,0.200169
2018-01-05 00:00:00+00:00,3303.35,0.0,0.209372
2018-01-05 01:00:00+00:00,3248.88,0.0,0.21893
2018-01-05 02:00:00+00:00,3226.3,0.0,0.229776
2018-01-05 03:00:00+00:00,3306.09,0.0,0.241277
2018-01-05 04:00:00+00:00,3549.87,0.0,0.244698
2018-01-05 05:00:00+00:00,4203.75,0.0,0.234518
2018-01-05 06:00:00+00:00,4835.89,0.0,0.223119
2018-01-05 07:00:00+00:00,5108.83,0.0,0.226825
2018-01-05 08:00:00+00:00,5116.74,0.004,0.216776
2018-01-05 09:00:00+00:00,5174.12,0.033,0.193933
2018-01-05 10:00:00+00:00,5124.11,0.046,0.16671
2018-01-05 11:00:00+00:00,4980.07,0.051,0.142163
2018-01-05 12:00:00+00:00,4877.46,0.05,0.133272
2018-01-05 13:00:00+00:00,4724.13,0.024,0.13163
2018-01-05 14:00:00+00:00,4635.08,0.0,0.133204
2018-01-05 15:00:00+00:00,4885.41,0.0,0.132387
2018-01-05 16:00:00+00:00,5230.1,0.0,0.128945
2018-01-05 17:00:00+00:00,5033.96,0.0,0.126663
2018-01-05 18:00:00+00:00,4671.48,0.0,0.122415
2018-01-05 19:00:00+00:00,4356.76,0.0,0.118025
2018-01-05 20:00:00+00:00,4081.35,0.0,0.116269
2018-01-05 21:00:00+00:00,3819.01,0.0,0.107574
2018-01-05 22:00:00+00:00,3580.28,0.0,0.096683
2018-01-05 23:00:00+00:00,3358.94,0.0,0.09313
2018-01-06 00:00:00+00:00,3198.56,0.0,0.094777
2018-01-06 01:00:00+00:00,3131.18,0.0,0.09606
2018-01-06 02:00:00+00:00,3141.59,0.0,0.092996
2018-01-06 03:00:00+00:00,3167.79,0.0,0.086768
2018-01-06 04:00:00+00:00,3231.81,0.0,0.080619
2018-01-06 05:00:00+00:00,3410.0,0.0,0.07997
2018-01-06 06:00:00+00:00,3676.39,0.0,0.084739
2018-01-06 07:00:00+00:00,3998.5,0.0,0.095713
2018-01-06 08:00:00+00:00,4232.98,0.015,0.111803
2018-01-06 09:00:00+00:00,4369.81,0.052,0.131083
2018-01-06 10:00:00+00:00,4353.77,0.078,0.151928
2018-01-06 11:00:00+00:00,4280.46,0.083,0.173114
2018-01-06 12:00:00+00:00,4235.38,0.06,0.191544
2018-01-06 13:00:00+00:00,4204.74,0.035,0.210607
2018-01-06 14:00:00+00:00,4205.14,0.004,0.226028
2018-01-06 15:00:00+00:00,4485.14,0.0,0.231961
2018-01-06 16:00:00+00:00,4884.55,0.0,0.229505
2018-01-06 17:00:00+00:00,4814.06,0.0,0.227896
2018-01-06 18:00:00+00:00,4487.35,0.0,0.226365
2018-01-06 19:00:00+00:00,4205.01,0.0,0.226013
2018-01-06 20:00:00+00:00,3960.53,0.0,0.227666
2018-01-06 21:00:00+00:00,3759.34,0.0,0.225668
2018-01-06 22:00:00+00:00,3556.28,0.0,0.217269
2018-01-06 23:00:00+00:00,3356.84,0.0,0.202471
2018-01-07 00:00:00+00:00,3235.9,0.0,0.183877
2018-01-07 01:00:00+00:00,3184.55,0.0,0.169715
2018-01-07 02:00:00+00:00,3206.11,0.0,0.159235
2018-01-07 03:00:00+00:00,3248.44,0.0,0.139937
2018-01-07 04:00:00+00:00,3307.01,0.0,0.11385
2018-01-07 05:00:00+00:00,3467.45,0.0,0.091324
2018-01-07 06:00:00+00:00,3732.83,0.0,0.079255
2018-01-07 07:00:00+00:00,4040.05,0.002,0.080371
2018-01-07 08:00:00+00:00,4238.02,0.146,0.085743
2018-01-07 09:00:00+00:00,4311.83,0.291,0.092885
2018-01-07 10:00:00+00:00,4284.34,0.368,0.10499
2018-01-07 11:00:00+00:00,4190.13,0.377,0.131664
2018-01-07 12:00:00+00:00,4121.88,0.318,0.167454
2018-01-07 13:00:00+00:00,4119.0,0.189,0.206275
2018-01-07 14:00:00+00:00,4200.66,0.03,0.239483
2018-01-07 15:00:00+00:00,4584.4,0.0,0.256668
2018-01-07 16:00:00+00:00,5078.8,0.0,0.262011
2018-01-07 17:00:00+00:00,4984.68,0.0,0.261475
2018-01-07 18:00:00+00:00,4699.48,0.0,0.258971
2018-01-07 19:00:00+00:00,4390.05,0.0,0.254488
2018-01-07 20:00:00+00:00,4109.89,0.0,0.24675
2018-01-07 21:00:00+00:00,3815.04,0.0,0.239647
2018-01-07 22:00:00+00:00,3566.38,0.0,0.230416
2018-01-07 23:00:00+00:00,3430.49,0.0,0.215108
2018-01-08 00:00:00+00:00,3353.05,0.0,0.196857
2018-01-08 01:00:00+00:00,3350.82,0.0,0.179539
2018-01-08 02:00:00+00:00,3366.51,0.0,0.162717
2018-01-08 03:00:00+00:00,3438.21,0.0,0.138442
2018-01-08 04:00:00+00:00,3709.27,0.0,0.114583
2018-01-08 05:00:00+00:00,4376.25,0.0,0.098279
2018-01-08 06:00:00+00:00,5104.59,0.0,0.087382
2018-01-08 07:00:00+00:00,5361.09,0.001,0.078222
2018-01-08 08:00:00+00:00,5340.65,0.106,0.071614
2018-01-08 09:00:00+00:00,5315.05,0.228,0.06498
